,label
11395,0
11396,0
11397,6
11398,7
11399,4
11400,7
11401,3
11402,8
11403,9
11404,1
11405,7
11406,0
11407,3
11408,3
11409,3
11410,4
11411,0
11412,6
11413,1
11414,9
11415,4
11416,6
11417,2
11418,6
11419,7
11420,2
11421,3
11422,1
11423,9
11424,4
11425,3
11426,4
11427,3
11428,6
11429,8
11430,6
11431,8
11432,2
11433,9
11434,4
11435,8
11436,8
11437,5
11438,7
11439,3
11440,7
11441,1
11442,0
11443,6
11444,5
11445,2
11446,1
11447,5
11448,9
11449,2
11450,2
11451,3
11452,5
11453,2
11454,1
11455,0
11456,5
11457,5
11458,3
11459,6
11460,6
11461,1
11462,5
11463,8
11464,1
11465,9
11466,3
11467,6
11468,4
11469,6
11470,5
11471,0
11472,7
11473,1
11474,4
11475,5
11476,3
11477,5
11478,5
11479,2
11480,6
11481,3
11482,0
11483,8
11484,3
11485,5
11486,8
11487,2
11488,0
11489,6
11490,0
11491,0
11492,5
11493,8
11494,6
11495,0
11496,8
11497,6
11498,7
11499,1
11500,8
11501,9
11502,8
11503,6
11504,3
11505,5
11506,7
11507,4
11508,7
11509,1
11510,2
11511,3
11512,7
11513,4
11514,3
11515,8
11516,4
11517,5
11518,7
11519,0
11520,4
11521,3
11522,9
11523,1
11524,1
11525,5
11526,1
11527,7
11528,0
11529,1
11530,5
11531,3
11532,3
11533,8
11534,9
11535,6
11536,9
11537,9
11538,0
11539,8
11540,8
11541,0
11542,7
11543,9
11544,2
11545,7
11546,7
11547,5
11548,6
11549,0
11550,7
11551,7
11552,0
11553,7
11554,2
11555,9
11556,0
11557,8
11558,4
11559,6
11560,7
11561,4
11562,6
11563,6
11564,0
11565,8
11566,3
11567,3
11568,9
11569,9
11570,2
11571,2
11572,5
11573,8
11574,9
11575,5
11576,5
11577,7
11578,3
11579,1
11580,8
11581,7
11582,2
11583,8
11584,5
11585,5
11586,0
11587,7
11588,1
11589,7
11590,7
11591,8
11592,3
11593,5
11594,1
11595,6
11596,5
11597,6
11598,7
11599,6
11600,3
11601,4
11602,8
11603,9
11604,4
11605,8
11606,0
11607,5
11608,9
11609,7
11610,7
11611,8
11612,0
11613,2
11614,3
11615,8
11616,5
11617,0
11618,2
11619,5
11620,9
11621,8
11622,8
11623,7
11624,5
11625,1
11626,5
11627,4
11628,0
11629,3
11630,4
11631,1
11632,7
11633,4
11634,8
11635,4
11636,5
11637,0
11638,0
11639,4
11640,7
11641,8
11642,2
11643,1
11644,6
11645,2
11646,8
11647,5
11648,7
11649,1
11650,3
11651,6
11652,5
11653,0
11654,1
11655,0
11656,4
11657,8
11658,4
11659,6
11660,4
11661,6
11662,2
11663,4
11664,3
11665,7
11666,8
11667,4
11668,7
11669,3
11670,1
11671,1
11672,5
11673,5
11674,2
11675,3
11676,5
11677,4
11678,6
11679,2
11680,3
11681,4
11682,7
11683,7
11684,2
11685,3
11686,6
11687,5
11688,2
11689,1
11690,3
11691,8
11692,8
11693,3
11694,6
11695,3
11696,0
11697,1
11698,4
11699,9
11700,1
11701,6
11702,4
11703,7
11704,5
11705,3
11706,6
11707,8
11708,6
11709,6
11710,1
11711,8
11712,3
11713,1
11714,8
11715,7
11716,8
11717,6
11718,4
11719,9
11720,2
11721,5
11722,6
11723,6
11724,9
11725,9
11726,7
11727,2
11728,4
11729,6
11730,8
11731,5
11732,7
11733,3
11734,8
11735,4
11736,6
11737,5
11738,8
11739,2
11740,1
11741,9
11742,4
11743,6
11744,4
11745,6
11746,2
11747,9
11748,4
11749,0
11750,7
11751,8
11752,0
11753,1
11754,9
11755,1
11756,4
11757,8
11758,3
11759,0
11760,9
11761,0
11762,1
11763,3
11764,1
11765,8
11766,5
11767,1
11768,2
11769,8
11770,2
11771,8
11772,7
11773,3
11774,8
11775,3
11776,7
11777,6
11778,3
11779,6
11780,9
11781,5
11782,5
11783,2
11784,2
11785,1
11786,9
11787,0
11788,5
11789,8
11790,6
11791,8
11792,0
11793,8
11794,9
11795,4
11796,3
11797,4
11798,9
11799,0
11800,5
11801,1
11802,5
11803,1
11804,8
11805,0
11806,7
11807,8
11808,3
11809,5
11810,7
11811,5
11812,2
11813,4
11814,2
11815,0
11816,6
11817,0
11818,2
11819,0
11820,2
11821,3
11822,5
11823,5
11824,9
11825,7
11826,2
11827,9
11828,7
11829,3
11830,0
11831,1
11832,9
11833,4
11834,4
11835,5
11836,3
11837,0
11838,4
11839,9
11840,6
11841,3
11842,0
11843,6
11844,7
11845,1
11846,4
11847,2
11848,7
11849,2
11850,2
11851,2
11852,0
11853,0
11854,7
11855,9
11856,6
11857,2
11858,9
11859,6
11860,9
11861,0
11862,4
11863,7
11864,3
11865,7
11866,1
11867,4
11868,0
11869,7
11870,6
11871,3
11872,1
11873,4
11874,9
11875,2
11876,9
11877,0
11878,7
11879,7
11880,6
11881,3
11882,7
11883,4
11884,6
11885,4
11886,3
11887,5
11888,4
11889,2
11890,7
11891,6
11892,4
11893,2
11894,7
11895,7
11896,9
11897,4
11898,2
11899,4
11900,1
11901,8
11902,2
11903,7
11904,4
11905,4
11906,7
11907,8
11908,9
11909,2
11910,0
11911,9
11912,8
11913,1
11914,5
11915,7
11916,3
11917,0
11918,4
11919,7
11920,3
11921,9
11922,3
11923,8
11924,7
11925,8
11926,4
11927,6
11928,2
11929,5
11930,9
11931,8
11932,7
11933,2
11934,6
11935,1
11936,6
11937,2
11938,1
11939,2
11940,7
11941,4
11942,9
11943,2
11944,3
11945,9
11946,8
11947,7
11948,9
11949,7
11950,3
11951,2
11952,2
11953,0
11954,3
11955,3
11956,3
11957,6
11958,2
11959,2
11960,5
11961,8
11962,9
11963,3
11964,3
11965,2
11966,6
11967,7
11968,2
11969,8
11970,4
11971,0
11972,4
11973,7
11974,4
11975,5
11976,8
11977,7
11978,0
11979,8
11980,3
11981,4
11982,0
11983,1
11984,3
11985,7
11986,3
11987,0
11988,9
11989,6
11990,8
11991,2
11992,3
11993,7
11994,2
11995,1
11996,8
11997,1
11998,2
11999,2
12000,3
12001,4
12002,3
12003,7
12004,0
12005,9
12006,1
12007,8
12008,5
12009,8
12010,9
12011,0
12012,8
12013,5
12014,5
12015,4
12016,4
12017,9
12018,9
12019,7
12020,0
12021,9
12022,2
12023,5
12024,7
12025,7
12026,2
12027,2
12028,0
12029,8
12030,3
12031,8
12032,8
12033,6
12034,9
12035,8
12036,6
12037,3
12038,3
12039,1
12040,0
12041,6
12042,8
12043,0
12044,9
12045,5
12046,6
12047,6
12048,3
12049,9
12050,4
12051,7
12052,1
12053,4
12054,0
12055,2
12056,4
12057,2
12058,7
12059,6
12060,9
12061,2
12062,4
12063,0
12064,8
12065,2
12066,6
12067,1
12068,7
12069,5
12070,4
12071,4
12072,2
12073,9
12074,9
12075,6
12076,6
12077,0
12078,8
12079,8
12080,7
12081,7
12082,2
12083,4
12084,2
12085,6
12086,6
12087,5
12088,2
12089,9
12090,2
12091,2
12092,0
12093,3
12094,2
12095,4
12096,3
12097,3
12098,2
12099,2
12100,3
12101,9
12102,1
12103,2
12104,7
12105,2
12106,9
12107,2
12108,2
12109,0
12110,3
12111,1
12112,0
12113,6
12114,4
12115,3
12116,0
12117,7
12118,6
12119,7
12120,6
12121,7
12122,4
12123,6
12124,3
12125,8
12126,7
12127,8
12128,8
12129,9
12130,1
12131,4
12132,1
12133,2
12134,0
12135,7
12136,2
12137,1
12138,3
12139,4
12140,8
12141,8
12142,5
12143,1
12144,5
12145,1
12146,6
12147,3
12148,4
12149,7
12150,1
12151,7
12152,8
12153,8
12154,4
12155,8
12156,2
12157,3
12158,4
12159,4
12160,5
12161,7
12162,0
12163,9
12164,4
12165,2
12166,7
12167,6
12168,0
12169,7
12170,9
12171,4
12172,3
12173,2
12174,9
12175,1
12176,4
12177,8
12178,7
12179,0
12180,5
12181,7
12182,5
12183,3
12184,7
12185,3
12186,1
12187,2
12188,4
12189,6
12190,4
12191,0
12192,4
12193,3
12194,6
12195,9
12196,3
12197,4
12198,5
12199,1
12200,7
12201,1
12202,7
12203,8
12204,2
12205,7
12206,6
12207,1
12208,5
12209,7
12210,4
12211,6
12212,4
12213,4
12214,7
12215,2
12216,5
12217,5
12218,4
12219,4
12220,5
12221,8
12222,2
12223,4
12224,0
12225,6
12226,5
12227,7
12228,6
12229,7
12230,4
12231,6
12232,4
12233,1
12234,8
12235,1
12236,8
12237,2
12238,3
12239,7
12240,9
12241,0
12242,1
12243,5
12244,1
12245,5
12246,9
12247,5
12248,7
12249,2
12250,7
12251,0
12252,5
12253,5
12254,3
12255,9
12256,6
12257,9
12258,7
12259,8
12260,5
12261,7
12262,9
12263,5
12264,6
12265,3
12266,6
12267,9
12268,5
12269,4
12270,6
12271,3
12272,7
12273,5
12274,6
12275,8
12276,0
12277,4
12278,2
12279,3
12280,3
12281,4
12282,1
12283,7
12284,7
12285,5
12286,6
12287,0
12288,7
12289,3
12290,8
12291,9
12292,1
12293,4
12294,0
12295,1
12296,4
12297,5
12298,2
12299,0
12300,8
12301,2
12302,1
12303,9
12304,7
12305,0
12306,4
12307,8
12308,0
12309,0
12310,2
12311,1
12312,0
12313,0
12314,8
12315,4
12316,9
12317,6
12318,0
12319,7
12320,1
12321,9
12322,2
12323,3
12324,5
12325,0
12326,3
12327,2
12328,1
12329,9
12330,8
12331,7
12332,9
12333,3
12334,6
12335,9
12336,4
12337,7
12338,1
12339,9
12340,0
12341,4
12342,5
12343,6
12344,4
12345,1
12346,8
12347,7
12348,1
12349,1
12350,2
12351,2
12352,8
12353,5
12354,1
12355,2
12356,5
12357,4
12358,7
12359,1
12360,5
12361,4
12362,5
12363,9
12364,8
12365,4
12366,1
12367,1
12368,1
12369,5
12370,9
12371,6
12372,2
12373,0
12374,3
12375,3
12376,0
12377,6
12378,6
12379,7
12380,5
12381,1
12382,2
12383,1
12384,6
12385,0
12386,3
12387,9
12388,4
12389,2
12390,9
12391,1
12392,8
12393,1
12394,5
12395,7
12396,2
12397,3
12398,2
12399,0
12400,6
12401,0
12402,6
12403,3
12404,3
12405,9
12406,0
12407,1
12408,6
12409,9
12410,6
12411,1
12412,8
12413,9
12414,5
12415,0
12416,3
12417,6
12418,2
12419,4
12420,8
12421,4
12422,4
12423,9
12424,8
12425,1
12426,6
12427,4
12428,3
12429,9
12430,7
12431,8
12432,1
12433,3
12434,7
12435,0
12436,9
12437,3
12438,2
12439,6
12440,8
12441,1
12442,0
12443,3
12444,3
12445,0
12446,9
12447,4
12448,8
12449,5
12450,8
12451,6
12452,7
12453,1
12454,5
12455,3
12456,9
12457,6
12458,9
12459,3
12460,3
12461,4
12462,6
12463,0
12464,7
12465,5
12466,5
12467,5
12468,5
12469,7
12470,2
12471,5
12472,8
12473,4
12474,8
12475,5
12476,3
12477,8
12478,8
12479,8
12480,4
12481,8
12482,8
12483,9
12484,9
12485,3
12486,7
12487,6
12488,0
12489,0
12490,5
12491,9
12492,4
12493,7
12494,9
12495,7
12496,6
12497,4
12498,6
12499,4
12500,7
12501,2
12502,7
12503,1
12504,0
12505,5
12506,6
12507,2
12508,5
12509,2
12510,3
12511,6
12512,1
12513,2
12514,5
12515,8
12516,7
12517,2
12518,0
12519,5
12520,7
12521,3
12522,2
12523,5
12524,2
12525,0
12526,6
12527,6
12528,3
12529,3
12530,0
12531,6
12532,8
12533,3
12534,9
12535,7
12536,6
12537,7
12538,6
12539,8
12540,7
12541,4
12542,7
12543,3
12544,0
12545,7
12546,6
12547,6
12548,6
12549,0
12550,6
12551,0
12552,1
12553,7
12554,1
12555,2
12556,9
12557,7
12558,5
12559,9
12560,8
12561,1
12562,6
12563,3
12564,1
12565,7
12566,5
12567,2
12568,2
12569,6
12570,6
12571,4
12572,9
12573,6
12574,7
12575,2
12576,6
12577,6
12578,9
12579,0
12580,5
12581,2
12582,6
12583,0
12584,1
12585,3
12586,1
12587,6
12588,6
12589,1
12590,8
12591,2
12592,2
12593,5
12594,3
12595,2
12596,8
12597,8
12598,1
12599,1
12600,1
12601,1
12602,3
12603,6
12604,6
12605,2
12606,7
12607,9
12608,9
12609,1
12610,9
12611,6
12612,6
12613,8
12614,6
12615,3
12616,3
12617,6
12618,4
12619,9
12620,0
12621,3
12622,5
12623,0
12624,3
12625,3
12626,5
12627,4
12628,3
12629,8
12630,6
12631,1
12632,5
12633,2
12634,3
12635,4
12636,2
12637,0
12638,7
12639,5
12640,5
12641,0
12642,6
12643,1
12644,0
12645,1
12646,4
12647,0
12648,0
12649,2
12650,9
12651,0
12652,6
12653,2
12654,4
12655,0
12656,7
12657,9
12658,8
12659,1
12660,4
12661,8
12662,9
12663,1
12664,7
12665,3
12666,6
12667,2
12668,7
12669,4
12670,5
12671,3
12672,5
12673,9
12674,2
12675,8
12676,6
12677,7
12678,4
12679,4
12680,8
12681,0
12682,0
12683,8
12684,4
12685,3
12686,0
12687,1
12688,4
12689,4
12690,9
12691,6
12692,7
12693,7
12694,3
12695,8
12696,5
12697,4
12698,5
12699,8
12700,7
12701,9
12702,8
12703,1
12704,5
12705,9
12706,4
12707,5
12708,1
12709,8
12710,4
12711,2
12712,9
12713,7
12714,8
12715,6
12716,0
12717,1
12718,1
12719,9
12720,2
12721,5
12722,0
12723,5
12724,9
12725,3
12726,6
12727,9
12728,0
12729,4
12730,0
12731,4
12732,9
12733,3
12734,3
12735,1
12736,3
12737,5
12738,2
12739,1
12740,5
12741,2
12742,5
12743,4
12744,6
12745,2
12746,3
12747,3
12748,0
12749,1
12750,8
12751,0
12752,3
12753,8
12754,1
12755,2
12756,5
12757,1
12758,9
12759,3
12760,0
12761,8
12762,7
12763,8
12764,6
12765,9
12766,0
12767,2
12768,5
12769,8
12770,0
12771,8
12772,5
12773,6
12774,7
12775,9
12776,5
12777,4
12778,4
12779,6
12780,6
12781,0
12782,9
12783,8
12784,5
12785,4
12786,7
12787,0
12788,4
12789,3
12790,8
12791,2
12792,0
12793,4
12794,3
12795,9
12796,2
12797,8
12798,1
12799,0
12800,7
12801,9
12802,0
12803,1
12804,3
12805,9
12806,1
12807,0
12808,1
12809,8
12810,9
12811,3
12812,4
12813,6
12814,9
12815,4
12816,7
12817,4
12818,4
12819,9
12820,5
12821,7
12822,5
12823,5
12824,1
12825,6
12826,8
12827,5
12828,5
12829,9
12830,4
12831,0
12832,1
12833,7
12834,6
12835,9
12836,8
12837,5
12838,9
12839,2
12840,7
12841,2
12842,8
12843,5
12844,2
12845,1
12846,6
12847,5
12848,3
12849,0
12850,6
12851,2
12852,2
12853,9
12854,2
12855,7
12856,8
12857,2
12858,4
12859,7
12860,4
12861,3
12862,6
12863,1
12864,9
12865,2
12866,3
12867,9
12868,2
12869,5
12870,7
12871,4
12872,3
12873,6
12874,4
12875,7
12876,6
12877,4
12878,3
12879,4
12880,5
12881,6
12882,0
12883,3
12884,8
12885,6
12886,6
12887,2
12888,3
12889,9
12890,8
12891,7
12892,4
12893,5
12894,2
12895,5
12896,2
12897,1
12898,7
12899,2
12900,5
12901,0
12902,5
12903,5
12904,3
12905,2
12906,7
12907,8
12908,0
12909,2
12910,8
12911,9
12912,5
12913,2
12914,0
12915,1
12916,7
12917,0
12918,4
12919,9
12920,3
12921,4
12922,1
12923,5
12924,7
12925,1
12926,3
12927,9
12928,5
12929,3
12930,8
12931,9
12932,5
12933,2
12934,9
12935,4
12936,0
12937,6
12938,7
12939,5
12940,9
12941,0
12942,9
12943,3
12944,8
12945,1
12946,2
12947,5
12948,9
12949,5
12950,8
12951,3
12952,3
12953,9
12954,0
12955,8
12956,2
12957,7
12958,0
12959,6
12960,4
12961,1
12962,2
12963,3
12964,1
12965,1
12966,7
12967,0
12968,7
12969,8
12970,8
12971,1
12972,6
12973,0
12974,1
12975,1
12976,0
12977,0
12978,2
12979,6
12980,6
12981,4
12982,7
12983,4
12984,1
12985,1
12986,0
12987,3
12988,8
12989,8
12990,0
12991,4
12992,1
12993,2
12994,5
12995,3
12996,4
12997,9
12998,0
12999,9
13000,2
13001,9
13002,0
13003,0
13004,6
13005,8
13006,9
13007,2
13008,5
13009,5
13010,8
13011,3
13012,2
13013,3
13014,9
13015,5
13016,5
13017,3
13018,5
13019,6
13020,0
13021,2
13022,5
13023,2
13024,8
13025,6
13026,5
13027,1
13028,1
13029,3
13030,3
13031,7
13032,9
13033,2
13034,7
13035,3
13036,3
13037,5
13038,4
13039,2
13040,7
13041,9
13042,1
13043,4
13044,7
13045,8
13046,8
13047,3
13048,5
13049,2
13050,5
13051,9
13052,6
13053,9
13054,6
13055,6
13056,8
13057,7
13058,1
13059,9
13060,9
13061,3
13062,8
13063,5
13064,2
13065,3
13066,6
13067,7
13068,3
13069,5
13070,2
13071,4
13072,6
13073,1
13074,4
13075,5
13076,2
13077,7
13078,4
13079,7
13080,8
13081,2
13082,4
13083,5
13084,5
13085,4
13086,7
13087,2
13088,5
13089,5
13090,0
13091,5
13092,8
13093,0
13094,2
13095,0
13096,9
13097,2
13098,2
13099,2
13100,0
13101,0
13102,7
13103,5
13104,5
13105,6
13106,8
13107,5
13108,1
13109,1
13110,7
13111,2
13112,5
13113,8
13114,1
13115,1
13116,8
13117,4
13118,4
13119,6
13120,1
13121,0
13122,4
13123,2
13124,2
13125,3
13126,9
13127,6
13128,6
13129,7
13130,8
13131,1
13132,7
13133,5
13134,0
13135,1
13136,1
13137,6
13138,8
13139,7
13140,4
13141,9
13142,7
13143,1
13144,0
13145,2
13146,9
13147,1
13148,3
13149,7
13150,5
13151,5
13152,8
13153,7
13154,1
13155,0
13156,6
13157,7
13158,7
13159,9
13160,9
13161,7
13162,9
13163,7
13164,4
13165,8
13166,2
13167,0
13168,4
13169,9
13170,9
13171,2
13172,7
13173,9
13174,3
13175,6
13176,6
13177,4
13178,4
13179,5
13180,3
13181,9
13182,8
13183,7
13184,7
13185,2
13186,2
13187,4
13188,3
13189,0
13190,8
13191,4
13192,8
13193,7
13194,2
13195,1
13196,9
13197,8
13198,7
13199,6
13200,3
13201,4
13202,7
13203,7
13204,7
13205,6
13206,1
13207,6
13208,2
13209,0
13210,1
13211,7
13212,7
13213,3
13214,3
13215,5
13216,0
13217,8
13218,6
13219,0
13220,9
13221,2
13222,4
13223,3
13224,4
13225,4
13226,1
13227,5
13228,2
13229,0
13230,0
13231,2
13232,4
13233,2
13234,6
13235,1
13236,7
13237,8
13238,4
13239,8
13240,3
13241,2
13242,8
13243,2
13244,4
13245,6
13246,8
13247,9
13248,3
13249,7
13250,3
13251,9
13252,7
13253,7
13254,2
13255,8
13256,3
13257,6
13258,3
13259,7
13260,8
13261,1
13262,9
13263,6
13264,5
13265,7
13266,4
13267,7
13268,9
13269,2
13270,3
13271,2
13272,1
13273,3
13274,5
13275,4
13276,4
13277,0
13278,4
13279,9
13280,6
13281,5
13282,8
13283,6
13284,0
13285,3
13286,6
13287,8
13288,4
13289,4
13290,1
13291,5
13292,2
13293,4
13294,7
13295,4
13296,9
13297,0
13298,8
13299,6
13300,4
13301,9
13302,0
13303,1
13304,2
13305,5
13306,9
13307,0
13308,5
13309,8
13310,3
13311,0
13312,8
13313,3
13314,2
13315,1
13316,0
13317,4
13318,6
13319,5
13320,1
13321,4
13322,2
13323,3
13324,5
13325,9
13326,7
13327,9
13328,8
13329,6
13330,1
13331,7
13332,9
13333,0
13334,6
13335,4
13336,7
13337,1
13338,7
13339,1
13340,2
13341,4
13342,7
13343,8
13344,2
13345,7
13346,8
13347,7
13348,9
13349,5
13350,8
13351,2
13352,2
13353,2
13354,2
13355,9
13356,8
13357,2
13358,0
13359,9
13360,8
13361,2
13362,8
13363,1
13364,5
13365,3
13366,0
13367,6
13368,0
13369,3
13370,7
13371,3
13372,9
13373,9
13374,3
13375,1
13376,6
13377,8
13378,1
13379,1
13380,9
13381,6
13382,1
13383,4
13384,5
13385,4
13386,5
13387,7
13388,4
13389,1
13390,5
13391,4
13392,7
13393,9
13394,4
13395,9
13396,5
13397,1
13398,4
13399,5
13400,2
13401,3
13402,3
13403,6
13404,4
13405,6
13406,7
13407,6
13408,4
13409,5
13410,1
13411,8
13412,7
13413,2
13414,3
13415,1
13416,0
13417,5
13418,1
13419,6
13420,1
13421,8
13422,7
13423,0
13424,3
13425,4
13426,5
13427,8
13428,8
13429,3
13430,1
13431,8
13432,3
13433,3
13434,3
13435,9
13436,7
13437,1
13438,2
13439,8
13440,9
13441,1
13442,0
13443,6
13444,0
13445,4
13446,5
13447,6
13448,3
13449,3
13450,0
13451,0
13452,4
13453,2
13454,1
13455,7
13456,3
13457,1
13458,8
13459,2
13460,7
13461,4
13462,3
13463,3
13464,1
13465,8
13466,5
13467,4
13468,2
13469,2
13470,1
13471,9
13472,0
13473,5
13474,4
13475,8
13476,8
13477,2
13478,0
13479,7
13480,0
13481,8
13482,6
13483,9
13484,9
13485,3
13486,7
13487,4
13488,8
13489,2
13490,9
13491,2
13492,4
13493,8
13494,6
13495,2
13496,8
13497,3
13498,7
13499,2
13500,1
13501,3
13502,3
13503,1
13504,6
13505,2
13506,0
13507,7
13508,3
13509,3
13510,3
13511,5
13512,5
13513,4
13514,7
13515,7
13516,2
13517,8
13518,2
13519,6
13520,9
13521,7
13522,9
13523,9
13524,9
13525,1
13526,4
13527,2
13528,0
13529,9
13530,6
13531,8
13532,3
13533,3
13534,3
13535,5
13536,4
13537,8
13538,1
13539,7
13540,7
13541,0
13542,7
13543,2
13544,3
13545,6
13546,6
13547,8
13548,8
13549,4
13550,6
13551,6
13552,3
13553,4
13554,7
13555,1
13556,3
13557,0
13558,5
13559,9
13560,1
13561,0
13562,2
13563,5
13564,9
13565,7
13566,0
13567,2
13568,4
13569,0
13570,3
13571,8
13572,4
13573,9
13574,9
13575,8
13576,3
13577,9
13578,7
13579,8
13580,6
13581,6
13582,2
13583,3
13584,9
13585,9
13586,2
13587,0
13588,3
13589,4
13590,8
13591,1
13592,5
13593,5
13594,0
13595,8
13596,4
13597,8
13598,8
13599,2
13600,6
13601,6
13602,3
13603,2
13604,8
13605,3
13606,0
13607,7
13608,2
13609,8
13610,4
13611,0
13612,9
13613,0
13614,0
13615,5
13616,8
13617,8
13618,9
13619,0
13620,0
13621,4
13622,0
13623,4
13624,6
13625,6
13626,0
13627,6
13628,3
13629,2
13630,1
13631,6
13632,8
13633,0
13634,1
13635,0
13636,9
13637,2
13638,6
13639,7
13640,7
13641,6
13642,6
13643,5
13644,8
13645,4
13646,7
13647,7
13648,9
13649,5
13650,0
13651,6
13652,5
13653,9
13654,9
13655,7
13656,6
13657,2
13658,9
13659,2
13660,8
13661,7
13662,0
13663,6
13664,7
13665,4
13666,5
13667,5
13668,0
13669,7
13670,7
13671,2
13672,2
13673,5
13674,1
13675,0
13676,5
13677,2
13678,3
13679,7
13680,9
13681,0
13682,6
13683,0
13684,8
13685,7
13686,5
13687,6
13688,4
13689,8
13690,4
13691,6
13692,2
13693,3
13694,7
13695,8
13696,6
13697,5
13698,2
13699,6
13700,3
13701,9
13702,1
13703,9
13704,3
13705,0
13706,9
13707,8
13708,9
13709,0
13710,5
13711,2
13712,6
13713,6
13714,3
13715,9
13716,8
13717,3
13718,6
13719,9
13720,3
13721,1
13722,1
13723,5
13724,9
13725,7
13726,0
13727,8
13728,0
13729,0
13730,0
13731,7
13732,8
13733,2
13734,4
13735,7
13736,8
13737,7
13738,0
13739,1
13740,3
13741,6
13742,8
13743,4
13744,7
13745,8
13746,5
13747,5
13748,9
13749,2
13750,4
13751,1
13752,5
13753,0
13754,2
13755,5
13756,6
13757,4
13758,1
13759,8
13760,6
13761,2
13762,3
13763,1
13764,5
13765,9
13766,6
13767,1
13768,2
13769,0
13770,0
13771,9
13772,0
13773,3
13774,7
13775,7
13776,2
13777,5
13778,5
13779,6
13780,7
13781,8
13782,0
13783,4
13784,2
13785,7
13786,5
13787,8
13788,5
13789,6
13790,7
13791,2
13792,3
13793,8
13794,1
13795,6
13796,6
13797,5
13798,0
13799,8
13800,0
13801,5
13802,7
13803,4
13804,2
13805,3
13806,0
13807,4
13808,6
13809,7
13810,4
13811,6
13812,7
13813,5
13814,1
13815,9
13816,9
13817,5
13818,6
13819,8
13820,5
13821,3
13822,7
13823,0
13824,6
13825,0
13826,8
13827,1
13828,0
13829,4
13830,6
13831,9
13832,2
13833,8
13834,0
13835,1
13836,4
13837,4
13838,2
13839,6
13840,1
13841,9
13842,6
13843,9
13844,0
13845,5
13846,5
13847,3
13848,9
13849,4
13850,5
13851,9
13852,2
13853,2
13854,2
13855,1
13856,1
13857,2
13858,6
13859,9
13860,8
13861,7
13862,5
13863,4
13864,5
13865,8
13866,2
13867,3
13868,4
13869,7
13870,6
13871,5
13872,2
13873,1
13874,5
13875,9
13876,9
13877,6
13878,5
13879,2
13880,1
13881,1
13882,4
13883,7
13884,4
13885,9
13886,3
13887,2
13888,7
13889,8
13890,3
13891,3
13892,2
13893,2
13894,6
13895,3
13896,1
13897,6
13898,7
13899,9
13900,8
13901,1
13902,5
13903,0
13904,4
13905,3
13906,9
13907,4
13908,1
13909,4
13910,9
13911,6
13912,7
13913,7
13914,8
13915,2
13916,8
13917,9
13918,7
13919,8
13920,5
13921,9
13922,3
13923,8
13924,5
13925,7
13926,7
13927,6
13928,6
13929,1
13930,8
13931,9
13932,4
13933,4
13934,3
13935,3
13936,2
13937,6
13938,8
13939,1
13940,5
13941,9
13942,3
13943,3
13944,2
13945,7
13946,1
13947,4
13948,1
13949,1
13950,2
13951,5
13952,3
13953,3
13954,1
13955,6
13956,3
13957,9
13958,6
13959,1
13960,1
13961,4
13962,3
13963,4
13964,0
13965,4
13966,1
13967,5
13968,8
13969,4
13970,5
13971,0
13972,6
13973,6
13974,1
13975,1
13976,9
13977,6
13978,7
13979,3
13980,1
13981,9
13982,6
13983,4
13984,3
13985,2
13986,6
13987,8
13988,4
13989,2
13990,7
13991,2
13992,1
13993,2
13994,4
13995,4
13996,8
13997,6
13998,6
13999,5
14000,2
14001,1
14002,5
14003,4
14004,6
14005,2
14006,7
14007,9
14008,1
14009,2
14010,4
14011,7
14012,7
14013,4
14014,5
14015,2
14016,4
14017,8
14018,1
14019,2
14020,8
14021,8
14022,1
14023,5
14024,0
14025,7
14026,8
14027,0
14028,4
14029,0
14030,1
14031,7
14032,1
14033,6
14034,1
14035,0
14036,4
14037,9
14038,2
14039,4
14040,5
14041,6
14042,5
14043,2
14044,2
14045,0
14046,4
14047,0
14048,4
14049,5
14050,3
14051,3
14052,5
14053,7
14054,7
14055,7
14056,8
14057,8
14058,1
14059,3
14060,0
14061,6
14062,6
14063,4
14064,9
14065,3
14066,2
14067,5
14068,6
14069,7
14070,6
14071,9
14072,2
14073,8
14074,7
14075,3
14076,4
14077,8
14078,9
14079,4
14080,4
14081,6
14082,8
14083,3
14084,9
14085,3
14086,2
14087,7
14088,5
14089,0
14090,4
14091,3
14092,6
14093,1
14094,5
14095,2
14096,1
14097,5
14098,7
14099,1
14100,0
14101,1
14102,5
14103,2
14104,2
14105,8
14106,9
14107,0
14108,2
14109,4
14110,2
14111,8
14112,5
14113,2
14114,5
14115,0
14116,6
14117,8
14118,4
14119,5
14120,1
14121,9
14122,1
14123,1
14124,8
14125,5
14126,9
14127,3
14128,8
14129,3
14130,3
14131,9
14132,6
14133,8
14134,0
14135,0
14136,7
14137,2
14138,9
14139,3
14140,9
14141,3
14142,1
14143,9
14144,7
14145,9
14146,5
14147,2
14148,5
14149,9
14150,1
14151,5
14152,4
14153,7
14154,5
14155,7
14156,3
14157,7
14158,8
14159,6
14160,7
14161,3
14162,4
14163,1
14164,3
14165,2
14166,3
14167,5
14168,9
14169,5
14170,9
14171,7
14172,0
14173,1
14174,0
14175,1
14176,5
14177,6
14178,2
14179,9
14180,7
14181,8
14182,2
14183,6
14184,7
14185,9
14186,5
14187,3
14188,7
14189,7
14190,1
14191,5
14192,6
14193,1
